_id,dynamicProperties,basisOfRecord,bed,catalogNumber,class,collectionCode,continent,country,day,decimalLatitude,decimalLongitude,earliestAgeOrLowestStage,earliestEonOrLowestEonothem,earliestEpochOrLowestSeries,earliestEraOrLowestErathem,earliestPeriodOrLowestSystem,family,fieldNumber,formation,genus,geodeticDatum,georeferenceProtocol,group,habitat,higherClassification,higherGeography,highestBiostratigraphicZone,identificationQualifier,identifiedBy,individualCount,infraspecificEpithet,institutionCode,island,islandGroup,kingdom,latestAgeOrHighestStage,latestEonOrHighestEonothem,latestEpochOrHighestSeries,latestEraOrHighestErathem,latestPeriodOrHighestSystem,lifeStage,locality,lowestBiostratigraphicZone,maximumDepthInMeters,maximumElevationInMeters,member,minimumDepthInMeters,minimumElevationInMeters,modified,month,occurrenceID,order,otherCatalogNumbers,phylum,preparations,recordNumber,recordedBy,samplingProtocol,scientificName,scientificNameAuthorship,sex,specificEpithet,stateProvince,subgenus,taxonRank,typeStatus,verbatimLatitude,verbatimLongitude,waterBody,year
8780478,"{""created"": 1552998535000, ""barcode"": ""013939712"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Cethosia cydippe kalii Tennent, 2015"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013939712,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Nymphalidae,,,Cethosia,,,,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Heliconiinae,Asia; Papua New Guinea,,,,0,kalii,NHMUK,,,,,,,,,,,,,,,,,1560343081000,,53d4a4df-172e-4a37-b6c1-c210ae46edb6,Lepidoptera,NHMUK:ecatalogue:8780478,,,,,,"Cethosia cydippe kalii Tennent, 2015","Tennent, 2015",,cydippe,,,,PARATYPE,,,,
8780124,"{""created"": 1552997941000, ""barcode"": ""013376848"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas furvae Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376848,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,furvae,NHMUK,,,,,,,,,,,,,,,,,1560343080000,,ab00044c-81c4-47ef-aa9f-4d146dd727cb,Lepidoptera,NHMUK:ecatalogue:8780124,,,,,,"Hypolycaena phorbas furvae Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780180,"{""created"": 1552998034000, ""barcode"": ""013376701"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376701,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343080000,,6f08e167-2d42-4abc-9694-11d911c27a5d,Lepidoptera,NHMUK:ecatalogue:8780180,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780233,"{""created"": 1552998122000, ""barcode"": ""013376755"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376755,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343080000,,c2f1e5ff-8b91-4b86-8aea-3f29117ada34,Lepidoptera,NHMUK:ecatalogue:8780233,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780251,"{""created"": 1552998152000, ""barcode"": ""013376773"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376773,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343080000,,98a04e35-f662-4f90-924e-ac9d036f2eb2,Lepidoptera,NHMUK:ecatalogue:8780251,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780332,"{""created"": 1552998289000, ""barcode"": ""012824423"", ""donorname"": ""J Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Erebia radians rhea Churkin & Zhdanko, 2001"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK012824423,Insecta,BMNH(E),Asia,China,,,,,,,,,Nymphalidae,,,Erebia,,,,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Satyrinae,Asia; China,,,,0,rhea,NHMUK,,,,,,,,,,,,,,,,,1560343080000,,f5f49764-8254-4f56-9cab-f35923600bf1,Lepidoptera,NHMUK:ecatalogue:8780332,,,,,,"Erebia radians rhea Churkin & Zhdanko, 2001","Churkin & Zhdanko, 2001",,radians,,,,PARATYPE,,,,
8780391,"{""created"": 1552998391000, ""barcode"": ""013377011"", ""donorname"": ""Eduardo Carneiro"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Moeris seth Mielke et al., 2015"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377011,Insecta,BMNH(E),South America,Brazil,,,,,,,,,Hesperiidae,,,Moeris,,,,,Insecta; Lepidoptera; Papilionoidea; Hesperiidae; Hesperiinae,South America; Brazil,,,,0,,NHMUK,,,,,,,,,,,,,,,,,1560343080000,,eec00121-91e8-4e30-af96-109c12c59c7b,Lepidoptera,NHMUK:ecatalogue:8780391,,,,,,"Moeris seth Mielke et al., 2015","Mielke et al., 2015",,seth,,,,PARATYPE,,,,
8780443,"{""created"": 1552998476000, ""barcode"": ""013377076"", ""donorname"": ""J Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Tirumala hamata richardii Tennent, 2001"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377076,Insecta,BMNH(E),Oceania,Solomon Islands,,,,,,,,,Nymphalidae,,,Tirumala,,,,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Danainae,Oceania; Solomon Islands,,,,0,richardii,NHMUK,,,,,,,,,,,,,,,,,1560343080000,,b74d3215-a324-4cf1-9285-d19e065ad417,Lepidoptera,NHMUK:ecatalogue:8780443,,,,,,"Tirumala hamata richardii Tennent, 2001","Tennent, 2001",,hamata,,,,HOLOTYPE,,,,
8780444,"{""created"": 1552998478000, ""barcode"": ""013377077"", ""donorname"": ""J Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Tirumala hamata richardii Tennent, 2001"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377077,Insecta,BMNH(E),Oceania,Solomon Islands,,,,,,,,,Nymphalidae,,,Tirumala,,,,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Danainae,Oceania; Solomon Islands,,,,0,richardii,NHMUK,,,,,,,,,,,,,,,,,1560343080000,,cbab36db-685d-47d8-87db-23d23fa145fb,Lepidoptera,NHMUK:ecatalogue:8780444,,,,,,"Tirumala hamata richardii Tennent, 2001","Tennent, 2001",,hamata,,,,PARATYPE,,,,
8780482,"{""created"": 1552998542000, ""barcode"": ""013377241"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Cethosia cydippe kalii Tennent, 2015"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377241,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Nymphalidae,,,Cethosia,,,,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Heliconiinae,Asia; Papua New Guinea,,,,0,kalii,NHMUK,,,,,,,,,,,,,,,,,1560343080000,,4e4ad023-50bb-42af-8e1f-751e334299b3,Lepidoptera,NHMUK:ecatalogue:8780482,,,,,,"Cethosia cydippe kalii Tennent, 2015","Tennent, 2015",,cydippe,,,,PARATYPE,,,,
8780505,"{""created"": 1552998580000, ""barcode"": ""013377093"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Cethosia cydippe kennowayi Tennent, 2015"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377093,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Nymphalidae,,,Cethosia,,,,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Heliconiinae,Asia; Papua New Guinea,,,,0,kennowayi,NHMUK,,,,,,,,,,,,,,,,,1560343080000,,660da1bf-55af-4d92-b7ed-050210fe4a9f,Lepidoptera,NHMUK:ecatalogue:8780505,,,,,,"Cethosia cydippe kennowayi Tennent, 2015","Tennent, 2015",,cydippe,,,,PARATYPE,,,,
8780528,"{""created"": 1552998618000, ""barcode"": ""013377165"", ""donorname"": ""Mr Kazuyoshi Yoshino"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Agriades shahidulla (Yoshino, 2003)"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377165,Insecta,BMNH(E),Asia,China,,,,,,,,,Lycaenidae,,,Agriades,,,,,Insecta; Lepidoptera; Lycaenidae; Polyommatinae,Asia; China,,,,0,,NHMUK,,,,,,,,,,,,,,,,,1560343080000,,8aefcd3b-8cf7-4acd-b31d-6701fe6826e0,Lepidoptera,NHMUK:ecatalogue:8780528,,,,,,"Agriades shahidulla (Yoshino, 2003)","(Yoshino, 2003)",,shahidulla,,,,PARATYPE,,,,
8780052,"{""created"": 1552997810000, ""barcode"": ""013377029"", ""donorname"": ""A Monastyriskii"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Heliophorus smaradinus Yago & Monastyrskii, 2002"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377029,Insecta,BMNH(E),Asia,Vietnam,,,,,,,,,Lycaenidae,,,Heliophorus,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Lycaeninae,Asia; Vietnam,,,,0,,NHMUK,,,,,,,,,,,,,,,,,1560343079000,,5031e579-8491-40dd-b6fb-df34cd0d2d09,Lepidoptera,NHMUK:ecatalogue:8780052,,,,,,"Heliophorus smaradinus Yago & Monastyrskii, 2002","Yago & Monastyrskii, 2002",,smaradinus,,,,PARATYPE,,,,
8780146,"{""created"": 1552997978000, ""barcode"": ""013376667"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376667,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343079000,,cd4dce03-0e1a-4460-8d57-1848d9a8e36e,Lepidoptera,NHMUK:ecatalogue:8780146,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780151,"{""created"": 1552997986000, ""barcode"": ""013376672"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376672,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343079000,,523c3b59-d16b-4c2f-9108-fb38de244d25,Lepidoptera,NHMUK:ecatalogue:8780151,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780159,"{""created"": 1552997999000, ""barcode"": ""013376680"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376680,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343079000,,c0cd7e81-903c-410d-96b5-0712d07e84ce,Lepidoptera,NHMUK:ecatalogue:8780159,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780196,"{""created"": 1552998061000, ""barcode"": ""013376717"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376717,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343079000,,da7f4e92-443c-4223-9f07-03ec9bd8c0d6,Lepidoptera,NHMUK:ecatalogue:8780196,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780297,"{""created"": 1552998230000, ""barcode"": ""013376819"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376819,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343079000,,d801c9c1-ba75-44c6-b986-1778b8bd8140,Lepidoptera,NHMUK:ecatalogue:8780297,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780309,"{""created"": 1552998250000, ""barcode"": ""013376831"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376831,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343079000,,f4c44f7b-8f0b-45cd-8d0d-40947a5fca4e,Lepidoptera,NHMUK:ecatalogue:8780309,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780342,"{""created"": 1552998306000, ""barcode"": ""012824406"", ""donorname"": ""A Monastyriskii"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Lethe berdievi Monastyrskii, 2005"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK012824406,Insecta,BMNH(E),Asia,Vietnam,,,,,,,,,Nymphalidae,,,Lethe,,,,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Satyrinae,Asia; Vietnam,,,,0,,NHMUK,,,,,,,,,,,,,,,,,1560343079000,,568b059c-a7b3-404f-b373-15438fceb975,Lepidoptera,NHMUK:ecatalogue:8780342,,,,,,"Lethe berdievi Monastyrskii, 2005","Monastyrskii, 2005",,berdievi,,,,HOLOTYPE,,,,
8780352,"{""created"": 1552998323000, ""barcode"": ""012824349"", ""donorname"": ""Dr Malcolm G. Page"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Arisbe evemon lebar Page & Treadaway"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK012824349,Insecta,BMNH(E),Asia,Indonesia,,,,,,,,,Papilionidae,,,Arisbe,,,,,Insecta; Lepidoptera; Papilionoidea; Papilionidae; Papilioninae,Asia; Indonesia,,,,0,lebar,NHMUK,,,,,,,,,,,,,,,,,1560343079000,,9036c3bf-6643-4900-9935-ec1da38d624e,Lepidoptera,NHMUK:ecatalogue:8780352,,,,,,Arisbe evemon lebar Page & Treadaway,Page & Treadaway,,evemon,,,,PARATYPE,,,,
8780377,"{""created"": 1552998367000, ""barcode"": ""013377491"", ""donorname"": ""Mr Jean Y. Gallard"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Symmachia miron pulchellita Brévignon & Gallard, 1992"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377491,Insecta,BMNH(E),South America,French Guiana,,,,,,,,,Riodinidae,,,Symmachia,,,,,Insecta; Lepidoptera; Papilionoidea; Riodinidae; Riodininae,South America; French Guiana,,,,0,pulchellita,NHMUK,,,,,,,,,,,,,,,,,1560343079000,,4cdc284b-1333-4c21-a269-e800e98f559f,Lepidoptera,NHMUK:ecatalogue:8780377,,,,,,"Symmachia miron pulchellita Brévignon & Gallard, 1992","Brévignon & Gallard, 1992",,miron,,,,PARATYPE,,,,
8780390,"{""created"": 1552998389000, ""barcode"": ""013377010"", ""donorname"": ""Eduardo Carneiro"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Moeris seth Mielke et al., 2015"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377010,Insecta,BMNH(E),South America,Brazil,,,,,,,,,Hesperiidae,,,Moeris,,,,,Insecta; Lepidoptera; Papilionoidea; Hesperiidae; Hesperiinae,South America; Brazil,,,,0,,NHMUK,,,,,,,,,,,,,,,,,1560343079000,,ef40c8c7-9306-4a64-bfcb-366cbcfa9b1a,Lepidoptera,NHMUK:ecatalogue:8780390,,,,,,"Moeris seth Mielke et al., 2015","Mielke et al., 2015",,seth,,,,PARATYPE,,,,
8780406,"{""created"": 1552998414000, ""barcode"": ""013377017"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Dalla superargentea Viloria et al., 2008"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377017,Insecta,BMNH(E),South America,Venezuela,,,,,,,,,Hesperiidae,,,Dalla,,,,,Insecta; Lepidoptera; Papilionoidea; Hesperiidae; Hesperiinae,South America; Venezuela,,,,0,,NHMUK,,,,,,,,,,,,,,,,,1560343079000,,6a0878ab-5d54-48d0-a0c0-f22bf53a9398,Lepidoptera,NHMUK:ecatalogue:8780406,,,,,,"Dalla superargentea Viloria et al., 2008","Viloria et al., 2008",,superargentea,,,,PARATYPE,,,,
8780484,"{""created"": 1552998545000, ""barcode"": ""013377243"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Cethosia cydippe kalii Tennent, 2015"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377243,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Nymphalidae,,,Cethosia,,,,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Heliconiinae,Asia; Papua New Guinea,,,,0,kalii,NHMUK,,,,,,,,,,,,,,,,,1560343079000,,b25192cb-525b-4c18-93e0-43b05eca13f1,Lepidoptera,NHMUK:ecatalogue:8780484,,,,,,"Cethosia cydippe kalii Tennent, 2015","Tennent, 2015",,cydippe,,,,PARATYPE,,,,
8779558,"{""created"": 1552729207000, ""barcode"": ""010247206"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Arhopala argentea verityae Tennent & Rawlins, 2010"", ""preservative"": ""Dry - pinned""}",Specimen,,BMNH(E)808129,Insecta,BMNH(E),Asia,Indonesia,,,,,,,,,Lycaenidae,,,Arhopala,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Indonesia,,,,1,verityae,NHMUK,,,,,,,,,,,,,,,,,1560343078000,,1fbb7574-20e5-4db1-adaa-36f7f947fa4f,Lepidoptera,NHMUK:ecatalogue:8779558,,,,,,"Arhopala argentea verityae Tennent & Rawlins, 2010","Tennent & Rawlins, 2010",,argentea,,,,PARATYPE,,,,
8780169,"{""created"": 1552998016000, ""barcode"": ""013376690"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376690,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343078000,,9751fbc8-7d95-422f-afb3-8f318092447c,Lepidoptera,NHMUK:ecatalogue:8780169,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780198,"{""created"": 1552998064000, ""barcode"": ""013376719"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376719,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343078000,,c1dff87a-d1f4-4cff-b469-a596cd4beb5c,Lepidoptera,NHMUK:ecatalogue:8780198,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780203,"{""created"": 1552998072000, ""barcode"": ""013376724"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376724,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343078000,,d3c61d73-91d6-4009-9eb2-d36292252c8c,Lepidoptera,NHMUK:ecatalogue:8780203,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780207,"{""created"": 1552998079000, ""barcode"": ""013376728"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376728,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343078000,,3d0fb7fc-c806-4961-9ff3-1384b0570ba1,Lepidoptera,NHMUK:ecatalogue:8780207,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780211,"{""created"": 1552998085000, ""barcode"": ""013376732"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376732,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343078000,,0ff29b68-0e6d-4d8e-9c6d-4c259f5c9fcd,Lepidoptera,NHMUK:ecatalogue:8780211,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780323,"{""created"": 1552998273000, ""barcode"": ""012824371"", ""donorname"": ""A Monastyrskii"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Shirozuozephyrus alienus Koiwaya & Monastyrskii, 2010"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK012824371,Insecta,BMNH(E),Asia,Vietnam,,,,,,,,,Lycaenidae,,,Shirozuozephyrus,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Vietnam,,,,0,,NHMUK,,,,,,,,,,,,,,,,,1560343078000,,04c8199b-d8f1-4fb6-942c-8c99b8d91f7d,Lepidoptera,NHMUK:ecatalogue:8780323,,,,,,"Shirozuozephyrus alienus Koiwaya & Monastyrskii, 2010","Koiwaya & Monastyrskii, 2010",,alienus,,,,PARATYPE,,,,
